100  0.579838  -0.545006
1000  0.528194  -0.638291
10000  0.545104  -0.606779
100000  0.546513  -0.604197
1000000  0.546190  -0.604789
10000000  0.548644  -0.600305
100000000  0.548262  -0.601002
1000000000  0.548271  -0.600985
