100  3.200000  0.058407
1000  3.146000  0.004407
10000  3.147200  0.005607
100000  3.146640  0.005047
1000000  3.141082  0.000511
10000000  3.141178  0.000415
100000000  3.141538  0.000054
1000000000  3.141592  0.000001
10000000000  3.141585  0.000008
