100  3.160000  0.018407
1000  3.184000  0.042407
10000  3.152600  0.011007
100000  3.141820  0.000227
1000000  3.141286  0.000307
10000000  3.141333  0.000259
100000000  3.141670  0.000077
1000000000  3.141583  0.000009
10000000000  3.141629  0.000036
