100  1218.535185  194.535185
1000  938.750808  85.249192
10000  1020.044379  3.955621
100000  1026.236859  2.236859
1000000  1019.210991  4.789009
10000000  1022.622037  1.377963
100000000  1023.824281  0.175719
1000000000  1024.039089  0.039089
10000000000  1024.020285  0.020285
